"lon","lat","inc_date","inc_id","is_vehicle"
"-122.637441","45.527457","2025-07-14","25-167592","No"
"-122.595999","45.490124","2025-07-14","25-167591","No"
"-122.620423","45.568638","2025-07-14","25-167590","Yes"
"-122.596060","45.496030","2025-07-14","25-167588","No"
"-122.619124","45.570227","2025-07-14","25-167586","Yes"
"-122.594445","45.463175","2025-07-14","25-167585","Yes"
"-122.622608","45.521791","2025-07-14","25-167583","Yes"
"-122.616464","45.480863","2025-07-14","25-167582","No"
"-122.625763","45.519440","2025-07-14","25-167580","No"
"-122.582005","45.497210","2025-07-14","25-167577","No"
"-122.589130","45.495663","2025-07-14","25-167578","Yes"
"-122.572065","45.481065","2025-07-14","25-167576","Yes"
"-122.563364","45.477037","2025-07-14","25-167574","No"
"-122.569715","45.470394","2025-07-14","25-167573","Yes"
"-122.654369","45.577331","2025-07-14","25-167570","Yes"
"-122.717038","45.541245","2025-07-14","25-167567","No"
"-122.647277","45.497795","2025-07-14","25-167562","No"
"-122.624323","45.463322","2025-07-14","25-167558","No"
"-122.676263","45.530504","2025-07-14","25-167556","No"
"-122.618400","45.536855","2025-07-14","25-167554","No"
"-122.759042","45.588475","2025-07-14","25-167553","No"
"-122.551093","45.576426","2025-07-14","25-167552","Yes"
"-122.763293","45.591211","2025-07-14","25-167550","Yes"
"-122.657408","45.513024","2025-07-14","25-167549","No"
"-122.563412","45.465835","2025-07-14","25-167543","Yes"
"-122.683514","45.515528","2025-07-14","25-167542","No"
"-122.677985","45.494882","2025-07-14","25-167540","Yes"
"-122.640640","45.499168","2025-07-14","25-167539","Yes"
"-122.688172","45.533796","2025-07-14","25-167538","No"
"-122.568809","45.482242","2025-07-14","25-167537","Yes"
"-122.649742","45.483398","2025-06-15","25-156709","Yes"
"-122.622185","45.563388","2025-06-15","25-156703","No"
"-122.709855","45.461783","2025-06-15","25-156702","Yes"
"-122.657869","45.509081","2025-06-15","25-156698","No"
"-122.659741","45.530869","2025-06-15","25-156690","No"
"-122.642162","45.481556","2025-06-15","25-156686","No"
"-122.560966","45.477358","2025-06-15","25-156685","No"
"-122.622861","45.499139","2025-06-15","25-156679","Yes"
"-122.678009","45.509777","2025-06-15","25-156672","No"
"-122.655261","45.511521","2025-06-15","25-156671","No"
"-122.556493","45.470215","2025-06-15","25-156667","Yes"
"-122.543107","45.531571","2025-06-15","25-156665","Yes"
"-122.513370","45.504076","2025-06-15","25-156664","No"
"-122.657568","45.535407","2025-06-14","25-156657","No"
"-122.566931","45.481434","2025-06-14","25-156655","No"
"-122.640370","45.529945","2025-06-14","25-156653","Yes"
"-122.694472","45.527725","2025-06-14","25-156648","No"
"-122.561918","45.529478","2025-06-14","25-156646","Yes"
"-122.663223","45.535873","2025-06-14","25-156642","Yes"
"-122.665819","45.536613","2025-06-14","25-156639","No"
"-122.667509","45.536895","2025-06-14","25-156638","No"
"-122.725037","45.594169","2025-06-14","25-156631","No"
"-122.515894","45.524613","2025-06-14","25-156630","Yes"
"-122.686933","45.523882","2025-06-14","25-156624","No"
"-122.688805","45.535929","2025-06-14","25-156620","No"
"-122.568595","45.466569","2025-06-14","25-156618","Yes"
"-122.614432","45.478436","2025-06-14","25-156613","Yes"
"-122.518603","45.526421","2025-06-14","25-156610","Yes"
"-122.558724","45.484047","2025-06-14","25-156605","Yes"
"-122.732737","45.586947","2025-06-14","25-156604","Yes"
"-122.662128","45.526112","2025-06-14","25-156603","No"
"-122.588099","45.491857","2025-06-14","25-156589","Yes"
"-122.640601","45.487603","2025-06-14","25-156585","Yes"
"-122.666205","45.507480","2025-06-14","25-156584","No"
"-122.604080","45.493650","2025-06-14","25-156580","No"
"-122.534686","45.551972","2025-06-14","25-156579","Yes"
"-122.537419","45.544483","2025-06-14","25-156574","No"
"-122.688006","45.556196","2025-06-14","25-156567","No"
"-122.633623","45.577922","2025-06-14","25-156563","No"
"-122.639159","45.463750","2025-06-14","25-156562","No"
"-122.668018","45.512261","2025-06-14","25-156555","No"
"-122.585610","45.468468","2025-06-14","25-156554","No"
"-122.529691","45.522323","2025-06-14","25-156553","No"
"-122.604815","45.483281","2025-06-14","25-156546","Yes"
"-122.579554","45.496910","2025-06-14","25-156541","Yes"
"-122.642537","45.516594","2025-06-14","25-156539","Yes"
"-122.583046","45.462057","2025-06-14","25-156538","No"
"-122.670003","45.468837","2025-06-14","25-156537","No"
"-122.638884","45.460319","2025-06-14","25-156536","No"
"-122.702844","45.533375","2025-06-14","25-156535","Yes"
"-122.696536","45.534251","2025-06-14","25-156534","No"
"-122.643125","45.497741","2025-06-14","25-156528","No"
"-122.689229","45.515873","2025-06-14","25-156523","No"
"-122.660465","45.567500","2025-06-14","25-156521","Yes"
"-122.668838","45.572726","2025-06-14","25-156517","Yes"
"-122.505557","45.551468","2025-06-14","25-156508","Yes"
"-122.622443","45.500443","2025-06-14","25-156504","Yes"
"-122.619551","45.536549","2025-06-14","25-156503","No"
"-122.540910","45.504083","2025-06-14","25-156497","No"
"-122.608724","45.478422","2025-06-14","25-156494","No"
"-122.628256","45.520534","2025-06-14","25-156487","No"
"-122.667447","45.516668","2025-06-14","25-156486","No"
"-122.556806","45.533532","2025-06-14","25-156483","No"
"-122.717489","45.581450","2025-06-14","25-156482","No"
"-122.597401","45.494720","2025-06-14","25-156475","Yes"
"-122.609798","45.496737","2025-06-14","25-156473","No"
"-122.661281","45.565232","2025-06-14","25-156472","No"
"-122.635172","45.464215","2025-06-14","25-156470","No"
"-122.543352","45.532264","2025-06-14","25-156468","Yes"
"-122.541948","45.536395","2025-06-14","25-156462","No"
"-122.654323","45.502501","2025-06-14","25-156460","No"
"-122.576876","45.483531","2025-06-14","25-156459","Yes"
"-122.760691","45.588452","2025-06-14","25-156458","No"
"-122.496754","45.533597","2025-06-14","25-156457","No"
"-122.579688","45.519055","2025-06-14","25-156456","No"
"-122.564021","45.503948","2025-06-14","25-156455","No"
"-122.658214","45.521517","2025-06-13","25-156450","No"
"-122.658740","45.520479","2025-06-13","25-156449","No"
"-122.653676","45.514258","2025-06-13","25-156445","No"
"-122.679623","45.525223","2025-06-13","25-156437","No"
"-122.566373","45.504445","2025-06-13","25-156420","No"
"-122.703343","45.590017","2025-06-13","25-156416","Yes"
"-122.595373","45.497316","2025-06-13","25-156415","No"
"-122.694567","45.610458","2025-06-13","25-156412","No"
"-122.530086","45.518577","2025-06-13","25-156405","No"
"-122.687346","45.532830","2025-06-13","25-156398","Yes"
"-122.687397","45.514553","2025-06-13","25-156397","No"
"-122.537697","45.512916","2025-06-13","25-156389","No"
"-122.665446","45.593628","2025-06-13","25-156388","Yes"
"-122.500284","45.550583","2025-06-13","25-156387","Yes"
"-122.503616","45.551168","2025-06-13","25-156386","Yes"
"-122.580876","45.533822","2025-06-13","25-156382","No"
"-122.579347","45.519789","2025-06-13","25-156381","Yes"
"-122.692840","45.609970","2025-06-13","25-156380","No"
"-122.484609","45.492781","2025-06-13","25-156376","Yes"
"-122.541953","45.485890","2025-06-13","25-156373","Yes"
"-122.711513","45.544148","2025-06-13","25-156372","Yes"
"-122.654457","45.510144","2025-06-13","25-156370","No"
"-122.553953","45.532193","2025-06-13","25-156369","No"
"-122.755167","45.591843","2025-06-13","25-156367","No"
"-122.641957","45.518323","2025-06-13","25-156365","No"
"-122.566438","45.475528","2025-06-13","25-156359","No"
"-122.656748","45.508656","2025-06-13","25-156352","Yes"
"-122.576260","45.511926","2025-06-13","25-156350","No"
"-122.686359","45.524915","2025-06-13","25-156345","No"
"-122.657730","45.512939","2025-06-13","25-156342","No"
"-122.566570","45.519300","2025-06-13","25-156338","Yes"
"-122.757995","45.588302","2025-06-13","25-156336","No"
"-122.589108","45.554730","2025-06-13","25-156335","No"
"-122.659769","45.552191","2025-06-13","25-156334","Yes"
"-122.541994","45.483070","2025-06-13","25-156329","Yes"
"-122.678050","45.582210","2025-06-13","25-156327","No"
"-122.695479","45.610585","2025-06-13","25-156326","No"
"-122.593225","45.563783","2025-06-13","25-156322","No"
"-122.686461","45.523175","2025-06-13","25-156321","No"
"-122.678363","45.523574","2025-06-13","25-156313","No"
"-122.688422","45.515113","2025-06-13","25-156312","No"
"-122.559550","45.503379","2025-06-13","25-156310","Yes"
"-122.688406","45.512018","2025-06-13","25-156308","No"
"-122.645532","45.529693","2025-06-13","25-156306","No"
"-122.699599","45.611860","2025-06-13","25-156303","No"
"-122.494966","45.504574","2025-06-13","25-156301","No"
"-122.676494","45.526221","2025-06-13","25-156298","No"
"-122.687443","45.530128","2025-06-13","25-156295","No"
"-122.556178","45.560475","2025-06-13","25-156294","Yes"
"-122.735418","45.593523","2025-06-13","25-156289","Yes"
"-122.691438","45.555997","2025-06-13","25-156281","No"
"-122.597860","45.489560","2025-06-13","25-156279","No"
"-122.690522","45.532939","2025-06-13","25-156270","No"
"-122.596070","45.491080","2025-06-13","25-156266","No"
"-122.647478","45.525183","2025-06-13","25-156263","No"
"-122.668250","45.513410","2025-06-13","25-156258","No"
"-122.647519","45.522888","2025-06-13","25-156252","No"
"-122.564866","45.495156","2025-06-13","25-156246","No"
"-122.684192","45.515831","2025-06-13","25-156245","No"
"-122.690950","45.533940","2025-06-13","25-156243","Yes"
"-122.562099","45.535452","2025-06-13","25-156240","No"
"-122.657335","45.510873","2025-06-13","25-156237","Yes"
"-122.698250","45.526720","2025-06-13","25-156223","No"
"-122.651185","45.517118","2025-06-13","25-156220","No"
"-122.657697","45.520797","2025-06-13","25-156218","No"
"-122.672326","45.564361","2025-06-13","25-156216","Yes"
"-122.672168","45.540872","2025-06-13","25-156212","No"
"-122.577998","45.483472","2025-06-13","25-156210","Yes"
"-122.568274","45.502624","2025-06-13","25-156207","Yes"
"-122.676403","45.524806","2025-06-13","25-156206","No"
"-122.644072","45.517083","2025-06-13","25-156204","No"
"-122.676454","45.508076","2025-06-13","25-156203","No"
"-122.628340","45.533803","2025-06-13","25-156198","No"
"-122.605485","45.526258","2025-06-13","25-156196","Yes"
"-122.575310","45.466670","2025-06-13","25-156190","No"
"-122.521720","45.518390","2025-06-13","25-156186","Yes"
"-122.622219","45.505563","2025-06-13","25-156179","Yes"
"-122.567731","45.562907","2025-06-13","25-156178","No"
"-122.597060","45.495370","2025-06-13","25-156177","Yes"
"-122.678435","45.522619","2025-06-13","25-156176","No"
"-122.762694","45.591674","2025-06-13","25-156172","Yes"
"-122.700398","45.538349","2025-06-13","25-156171","Yes"
"-122.499760","45.525100","2025-06-13","25-156169","Yes"
"-122.671932","45.500705","2025-06-13","25-156167","No"
"-122.497370","45.516170","2025-06-13","25-156166","No"
"-122.670089","45.536528","2025-06-13","25-156163","No"
"-122.660138","45.525193","2025-06-13","25-156160","No"
"-122.589108","45.479656","2025-06-13","25-156159","No"
"-122.552533","45.546815","2025-06-13","25-156157","Yes"
"-122.578803","45.533117","2025-06-13","25-156154","No"
"-122.577440","45.532468","2025-06-13","25-156153","No"
"-122.639346","45.529963","2025-06-13","25-156152","No"
"-122.649903","45.485820","2025-06-13","25-156150","No"
"-122.660959","45.508213","2025-06-13","25-156145","No"
"-122.673296","45.516121","2025-06-13","25-156142","No"
"-122.547153","45.547960","2025-06-13","25-156136","No"
"-122.560194","45.469506","2025-06-13","25-156134","Yes"
"-122.572049","45.468701","2025-06-13","25-156131","No"
"-122.642688","45.459435","2025-06-13","25-156130","No"
"-122.667879","45.464886","2025-06-13","25-156129","No"
"-122.585481","45.471212","2025-06-13","25-156128","Yes"
"-122.758902","45.589619","2025-06-13","25-156121","Yes"
"-122.710940","45.544990","2025-06-13","25-156113","Yes"
"-122.510208","45.521817","2025-06-13","25-156112","No"
"-122.648739","45.530328","2025-06-13","25-156106","No"
"-122.662247","45.547453","2025-06-13","25-156102","Yes"
"-122.623696","45.522324","2025-06-13","25-156100","Yes"
"-122.711191","45.618754","2025-06-13","25-156096","No"
"-122.654427","45.479679","2025-06-13","25-156094","No"
"-122.557762","45.560755","2025-06-13","25-156089","Yes"
"-122.688784","45.534330","2025-06-13","25-156087","No"
"-122.675877","45.543160","2025-06-13","25-156079","Yes"
"-122.693273","45.587312","2025-06-13","25-156073","No"
"-122.654302","45.522131","2025-06-13","25-156071","No"
"-122.563437","45.488006","2025-06-13","25-156069","Yes"
"-122.607331","45.541323","2025-06-13","25-156067","No"
"-122.513360","45.520178","2025-06-13","25-156066","No"
"-122.685460","45.534440","2025-06-13","25-156065","Yes"
"-122.688741","45.512681","2025-06-13","25-156062","No"
"-122.689095","45.511133","2025-06-13","25-156060","No"
"-122.655546","45.523839","2025-06-13","25-156057","No"
"-122.661639","45.535787","2025-06-13","25-156053","No"
"-122.568594","45.464712","2025-06-13","25-156051","Yes"
"-122.620582","45.485684","2025-06-12","25-156048","Yes"
"-122.648568","45.517899","2025-05-14","25-145516","No"
"-122.538960","45.504166","2025-05-14","25-145514","Yes"
"-122.629228","45.533770","2025-05-14","25-145513","No"
"-122.583580","45.490050","2025-05-14","25-145511","Yes"
"-122.519618","45.560161","2025-05-14","25-145507","No"
"-122.657553","45.535375","2025-05-14","25-145506","No"
"-122.517822","45.560330","2025-05-14","25-145505","No"
"-122.538260","45.479600","2025-05-14","25-145496","Yes"
"-122.652075","45.502012","2025-05-14","25-145495","No"
"-122.551015","45.475044","2025-05-14","25-145493","No"
"-122.680000","45.579110","2025-05-14","25-145492","Yes"
"-122.510487","45.527246","2025-05-14","25-145486","No"
"-122.519547","45.526466","2025-05-14","25-145485","Yes"
"-122.675765","45.508306","2025-05-14","25-145483","No"
"-122.608730","45.473410","2025-05-14","25-145482","Yes"
"-122.668681","45.538479","2025-05-14","25-145481","Yes"
"-122.667694","45.500904","2025-05-14","25-145478","No"
"-122.740054","45.591590","2025-05-14","25-145477","Yes"
"-122.651802","45.549173","2025-05-14","25-145475","Yes"
"-122.650699","45.517664","2025-05-14","25-145474","No"
"-122.572433","45.479283","2025-05-14","25-145469","No"
"-122.524944","45.560606","2025-05-14","25-145467","No"
"-122.585955","45.490244","2025-05-14","25-145465","No"
"-122.564217","45.514025","2025-05-14","25-145464","No"
"-122.686611","45.530730","2025-05-14","25-145459","No"
"-122.525687","45.486004","2025-05-14","25-145458","Yes"
"-122.571121","45.479344","2025-05-14","25-145451","No"
"-122.565461","45.479829","2025-05-14","25-145449","No"
"-122.622876","45.534875","2025-05-14","25-145444","No"
"-122.536223","45.553986","2025-05-14","25-145427","Yes"
"-122.643511","45.528903","2025-05-14","25-145425","No"
"-122.597089","45.526475","2025-05-14","25-145422","Yes"
"-122.666449","45.590298","2025-05-14","25-145420","Yes"
"-122.559915","45.567448","2025-05-14","25-145415","No"
"-122.558556","45.567059","2025-05-14","25-145414","No"
"-122.683682","45.525115","2025-05-14","25-145412","No"
"-122.644841","45.529832","2025-05-14","25-145410","No"
"-122.530890","45.519576","2025-05-14","25-145408","Yes"
"-122.671414","45.519851","2025-05-14","25-145397","No"
"-122.711191","45.538178","2025-05-14","25-145393","No"
"-122.607358","45.473566","2025-05-14","25-145387","Yes"
"-122.559641","45.503892","2025-05-14","25-145378","Yes"
"-122.566330","45.522440","2025-05-14","25-145375","No"
"-122.556015","45.532833","2025-05-14","25-145374","Yes"
"-122.563624","45.524573","2025-05-14","25-145369","Yes"
"-122.655798","45.514662","2025-05-14","25-145367","Yes"
"-122.667654","45.585439","2025-05-14","25-145363","No"
"-122.663834","45.590317","2025-05-14","25-145361","Yes"
"-122.668791","45.585642","2025-05-14","25-145358","No"
"-122.554867","45.475529","2025-05-14","25-145356","No"
"-122.623020","45.566580","2025-05-14","25-145355","Yes"
"-122.677701","45.588296","2025-05-14","25-145352","No"
"-122.564477","45.467782","2025-05-14","25-145337","No"
"-122.533947","45.520619","2025-05-14","25-145334","No"
"-122.641137","45.529903","2025-05-14","25-145333","Yes"
"-122.682974","45.589170","2025-05-14","25-145332","Yes"
"-122.638037","45.529907","2025-05-14","25-145328","Yes"
"-122.757239","45.608978","2025-05-14","25-145323","No"
"-122.687164","45.590818","2025-05-14","25-145322","No"
"-122.625505","45.496575","2025-05-14","25-145321","Yes"
"-122.648626","45.500318","2025-05-14","25-145316","No"
"-122.682333","45.547791","2025-05-14","25-145308","Yes"
"-122.679788","45.586104","2025-05-14","25-145307","No"
"-122.678353","45.568159","2025-05-14","25-145305","No"
"-122.675900","45.527342","2025-05-14","25-145303","No"
"-122.665114","45.531832","2025-05-14","25-145300","No"
"-122.579363","45.476790","2025-05-14","25-145299","Yes"
